,matchId,Season_Year,team1,team2,City_Name,Toss_Winner,Toss_Name,feature121runs1,feature121runs2,match_winner
94,392224.0,2009.0,6.0,1.0,14.0,0.0,1.0,0.6015587377577718,0.31084020766444126,0.0
95,392225.0,2009.0,8.0,5.0,15.0,0.0,0.0,0.40632561935995215,0.2857478052578406,0.0
96,392226.0,2009.0,2.0,1.0,12.0,0.0,1.0,0.5977756125437246,0.4073797507507177,0.0
97,392227.0,2009.0,4.0,7.0,12.0,0.0,0.0,0.13781486021590417,0.2324625672263932,1.0
98,392228.0,2009.0,8.0,6.0,11.0,0.0,1.0,0.40488743544164063,0.4150361592092359,1.0
99,392229.0,2009.0,2.0,3.0,11.0,1.0,0.0,0.48295353416756304,0.4722839678565299,0.0
100,392230.0,2009.0,7.0,5.0,11.0,1.0,0.0,0.2704954427641386,0.15109477299559942,1.0
101,392231.0,2009.0,6.0,4.0,16.0,1.0,1.0,0.4341153535908073,0.3992766374073464,1.0
102,392232.0,2009.0,3.0,7.0,10.0,1.0,0.0,0.19713095495622424,0.3706159340319577,0.0
103,392233.0,2009.0,8.0,1.0,14.0,0.0,1.0,0.5944225592280847,0.2978131535735212,0.0
104,392234.0,2009.0,8.0,4.0,14.0,0.0,1.0,0.363903200261299,0.34248315788210015,1.0
105,392235.0,2009.0,6.0,5.0,16.0,0.0,0.0,0.437696230698623,0.3323119455562227,0.0
106,392236.0,2009.0,3.0,1.0,12.0,0.0,0.0,0.617452795470928,0.39898311662409863,1.0
107,392237.0,2009.0,2.0,6.0,14.0,1.0,0.0,0.3776435144832045,0.48949608345814516,0.0
108,392238.0,2009.0,1.0,5.0,11.0,0.0,1.0,0.28941086047916376,0.4810230329007675,0.0
109,392239.0,2009.0,3.0,4.0,11.0,0.0,0.0,0.4491407518088749,0.3565194282304808,0.0
110,392240.0,2009.0,6.0,7.0,12.0,0.0,1.0,0.30699530943658826,0.23765163670122347,0.0
111,392241.0,2009.0,2.0,8.0,12.0,0.0,0.0,0.4121292884740426,0.3915662043382957,0.0
112,392242.0,2009.0,6.0,8.0,12.0,1.0,1.0,0.4150361592092359,0.40488743544164063,1.0
113,392243.0,2009.0,2.0,3.0,14.0,0.0,1.0,0.48295353416756304,0.4722839678565299,0.0
114,392244.0,2009.0,2.0,8.0,14.0,0.0,1.0,0.4121292884740426,0.3915662043382957,1.0
115,419111.0,2010.0,8.0,1.0,4.0,0.0,1.0,0.47870209378140344,0.37137895745624894,1.0
116,419112.0,2010.0,7.0,5.0,4.0,0.0,0.0,0.4790650603771327,0.31769799512522107,0.0
117,419113.0,2010.0,4.0,6.0,2.0,1.0,1.0,0.5154157285179394,0.3100171974625061,1.0
118,419114.0,2010.0,1.0,2.0,5.0,0.0,1.0,0.4479092698702763,0.5194602686267826,0.0
119,419115.0,2010.0,3.0,8.0,8.0,1.0,0.0,0.5008616153732957,0.5381182341908971,1.0
120,419116.0,2010.0,5.0,6.0,17.0,1.0,1.0,0.504223374926115,0.416616554785004,1.0
121,419117.0,2010.0,2.0,4.0,1.0,1.0,0.0,0.375432547887035,0.37124667770116127,0.0
122,419118.0,2010.0,1.0,3.0,5.0,1.0,0.0,0.4468849574328135,0.46530075845752916,1.0
123,419119.0,2010.0,6.0,7.0,3.0,0.0,1.0,0.4370349339410445,0.47015675926154016,1.0
124,419120.0,2010.0,2.0,5.0,1.0,0.0,1.0,0.4442125699378965,0.30856995995290415,0.0
125,419121.0,2010.0,6.0,3.0,3.0,0.0,0.0,0.35303273213544684,0.5231669727537496,1.0
126,419122.0,2010.0,8.0,4.0,18.0,1.0,1.0,0.44262668063767197,0.4861782687986106,0.0
127,419123.0,2010.0,5.0,1.0,17.0,0.0,0.0,0.46464307896242346,0.33474467559779597,0.0
128,419124.0,2010.0,7.0,2.0,4.0,0.0,0.0,0.5395538170391794,0.5248220269485271,1.0
129,419125.0,2010.0,8.0,6.0,18.0,0.0,0.0,0.6039023213567162,0.2838301780277219,0.0
130,419126.0,2010.0,3.0,4.0,8.0,0.0,1.0,0.4215925424424837,0.4722938561949913,1.0
131,419127.0,2010.0,7.0,1.0,4.0,1.0,0.0,0.614852183378002,0.5351787896932089,0.0
132,419128.0,2010.0,2.0,3.0,1.0,1.0,1.0,0.5006555549843271,0.48426743893091007,0.0
133,419129.0,2010.0,4.0,5.0,2.0,0.0,1.0,0.40257109365892596,0.31441817243956277,1.0
134,419130.0,2010.0,7.0,3.0,4.0,0.0,1.0,0.591453334996245,0.44176245878555415,0.0
135,419131.0,2010.0,5.0,8.0,17.0,1.0,0.0,0.46139179101653155,0.47632837787356197,0.0
136,419132.0,2010.0,4.0,1.0,2.0,1.0,0.0,0.5162784577588967,0.33033391403257695,1.0
137,419133.0,2010.0,2.0,6.0,1.0,0.0,1.0,0.6253970304185387,0.3435500874746867,1.0
138,419134.0,2010.0,5.0,3.0,17.0,0.0,0.0,0.38745699644783693,0.4019107969066381,0.0
139,419135.0,2010.0,8.0,7.0,4.0,0.0,1.0,0.43866803971289003,0.6167233191491308,1.0
140,419136.0,2010.0,6.0,1.0,3.0,0.0,0.0,0.34713773323874575,0.5934978324017424,0.0
141,419137.0,2010.0,7.0,4.0,4.0,0.0,1.0,0.4185167141698574,0.4415650296265016,0.0
142,419138.0,2010.0,3.0,2.0,8.0,1.0,0.0,0.48426743893091007,0.5006555549843271,0.0
